"a.i."	"length.patient."	"mean.d.JMJD1C."	"median.d.JMJD1C."	"sum.d.JMJD1C."	"mean.e.IFNG."	"median.e.IFNG."	"sum.e.IFNG."	"mean.f.STAT3_mean."	"median.f.STAT3_mean."	"sum.f.STAT3_mean."	"mean.f.STAT3_median."	"median.f.STAT3_median."	"sum.f.STAT3_median."	"mean.f.STAT3_sum."	"median.f.STAT3_sum."	"sum.f.STAT3_sum."	"mean.f.PI3K_mean."	"median.f.PI3K_mean."	"sum.f.PI3K_mean."	"mean.f.PI3K_median."	"median.f.PI3K_median."	"sum.f.PI3K_median."	"mean.f.PI3K_sum."	"median.f.PI3K_sum."	"sum.f.PI3K_sum."	"mean.o.GZMB."	"median.o.GZMB."	"sum.o.GZMB."	"mean.p.TNF."	"median.p.TNF."	"sum.p.TNF."	"mean.q.IFNG."	"median.q.IFNG."	"sum.q.IFNG."	"Treg_frequence"	"CD8_frequence"	"CD8_ratio"
"22"	"BRCA.ElhamAzizi2018_10X.sce.rds"	3	-0.160202086825399	-0.661082945717152	-59.9155804726993	-0.244867491321686	-0.377492200719549	-91.5804417543105	0.00906217227373751	-0.00122958200746439	3.38925243037783	-0.0811805567838894	-0.0799321919006891	-30.3615282371746	0.516543819603038	-0.0700861744254701	193.187388531536	-0.015486160731961	-0.0156257271191872	-5.79182411375341	-0.100605612369799	-0.101522254584094	-37.6264990263048	-1.40924062660845	-1.42194116784603	-527.05599435156	0.201964371269291	-0.374064401724787	335.462820678293	-0.0559750384938217	-0.359349096416454	-92.9745389382378	0.0631136294246465	-0.377492200719549	104.831738474338	0.204483324220886	0.475931232091691	4.44117647058824
"23"	"BRCA.ElhamAzizi2018_10X.sce.rds"	3	0.0156543170452566	-0.661082945717152	18.6599459179459	-0.311674761614708	-0.377492200719549	-371.516315844732	0.0748656732813363	0.0715142171982002	89.2398825513529	-0.0645272079829216	-0.0608382205256484	-76.9164319156426	4.26734337703617	4.07631038029741	5086.67330542711	0.0302115001807877	0.0308837654184934	36.012108215499	-0.095960756971592	-0.0946741657061998	-114.385222310138	2.74924651645168	2.8104226530829	3277.10184761041	0.863048180103868	-0.374064401724787	3424.57517865215	0.201446140224	-0.359349096416454	799.338284408832	0.420550698370739	-0.377492200719549	1668.74517113509	0.294830571357903	0.495318936462364	3.32885906040268
"24"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	0.395892919890612	-0.251769220038522	20.1905389144212	-0.102549861293898	-0.219501112491123	-5.2300429259888	0.093891937956684	0.0973308159278847	4.78848883579089	-0.0326683367812383	-0.0313217494312097	-1.66608517584315	7.60524697449141	7.88379609015866	387.867595699062	0.0324136139565718	0.0245733999406954	1.65309431178516	-0.0922193943402585	-0.0929364270107734	-4.70318911135318	3.24136139565718	2.45733999406954	165.309431178516	0.91204266490797	-0.230578927646662	50.1623465699384	0.0677932991546761	-0.184622403279711	3.72863145350719	0.431045968128496	-0.219501112491123	23.7075282470673	0.309090909090909	0.25	1.07843137254902
"25"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	0.276167178175303	-0.251769220038522	3.59017331627894	-0.219501112491123	-0.219501112491123	-2.85351446238459	0.0489937045282918	0.0457595822546985	0.636918158867793	-0.0262070759233355	-0.0259005135917736	-0.340691987003361	3.96849006679163	3.70652616263058	51.5903708682912	0.053929010818214	0.0621302246556789	0.701077140636782	-0.0608836675769159	-0.0607955205033313	-0.791487678499907	5.3929010818214	6.21302246556789	70.1077140636782	0.0506413165974276	-0.230578927646662	2.48142451327395	0.016892095800595	-0.184622403279711	0.827712694229157	0.0556541672916689	-0.219501112491123	2.72705419729177	0.114035087719298	0.300613496932515	3.76923076923077
"26"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	0.00668161004803934	-0.251769220038522	0.20712991148922	-0.061402065954186	-0.219501112491123	-1.90346404457977	0.0602107816592899	0.0420255378188989	1.86653423143799	-0.0279953640548934	-0.026788631072448	-0.867856285701695	4.87707331440248	3.40406856333081	151.189272746477	0.0262680497670125	0.0378761720509051	0.814309542777386	-0.0800142609024417	-0.0784586007927601	-2.48044208797569	2.62680497670125	3.78761720509051	81.4309542777386	0.640927029669248	-0.230578927646662	196.764598108459	0.172376005609328	-0.184622403279711	52.9194337220636	0.813797400155767	-0.219501112491123	249.835801847821	0.2	0.664502164502164	9.90322580645161
"27"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	0.0755036808653269	-0.251769220038522	3.54867300067036	-0.127508618759994	-0.219501112491123	-5.99290508171971	0.0396128548167517	0.0276204097151271	1.86180417638733	-0.0249347778054172	-0.0236230432769567	-1.17193455685461	3.20864124015688	2.2372531869253	150.806138287374	0.00184553484444871	0.00322301815891179	0.0867401376890895	-0.0693469427231471	-0.0685429071680191	-3.25930630798791	0.184553484444871	0.322301815891179	8.67401376890895	0.012816095411095	-0.230578927646662	2.44787422351915	-0.00504736095144009	-0.184622403279711	-0.964045941725057	0.311956031943242	-0.219501112491123	59.5836021011592	0.315436241610738	0.561764705882353	4.06382978723404
"28"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	0.169232006088776	-0.251769220038522	1.86155206697654	-0.219501112491123	-0.219501112491123	-2.41451223740235	-0.0223993662087482	-0.0352519646063594	-0.24639302829623	-0.0282969306879621	-0.0278914930889747	-0.311266237567583	-1.8143486629086	-2.85540913311511	-19.9578352919947	-0.0185085623802728	-0.0134803126121071	-0.203594186183001	-0.0553514223822585	-0.0557829861779493	-0.608865646204844	-1.85085623802728	-1.34803126121071	-20.3594186183001	0.150590992939722	-0.230578927646662	50.447982634807	-0.00741024448166124	-0.184622403279711	-2.48243190135651	0.0540238329825925	-0.219501112491123	18.0979840491685	0.0567010309278351	0.633270321361059	30.4545454545455
"29"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	-0.031079298012718	-0.251769220038522	-1.18101332448328	-0.219501112491123	-0.219501112491123	-8.34104227466266	0.0467944503793285	0.039262328650025	1.77818911441448	-0.0287482221989548	-0.0264253467684039	-1.09243244356028	3.79035048072561	3.18024862065203	144.033318267573	0.0357994052358362	0.038010313015278	1.36037739896178	-0.077753564768628	-0.0782404586253269	-2.95463546120786	3.57994052358362	3.8010313015278	136.037739896178	0.86861222735284	-0.230578927646662	313.569014074375	0.971007928671067	-0.184622403279711	350.533862250255	0.788026507294856	-0.219501112491123	284.477569133443	0.194871794871795	0.649280575539568	9.5
"30"	"BRCA.ElhamAzizi2018_Indrop.sce.rds"	7	-0.251769220038522	-0.251769220038522	-0.251769220038522	-0.219501112491123	-0.219501112491123	-0.219501112491123	-0.0925636759780881	-0.0925636759780881	-0.0925636759780881	-0.0291682528434438	-0.0291682528434438	-0.0291682528434438	-7.49765775422514	-7.49765775422514	-7.49765775422514	0.0976045067204854	0.0976045067204854	0.0976045067204854	-0.0291682528434438	-0.0291682528434438	-0.0291682528434438	9.76045067204854	9.76045067204854	9.76045067204854	-0.173399657355572	-0.230578927646662	-9.36358149720087	-0.13556634889446	-0.184622403279711	-7.32058284030084	-0.0471886841333737	-0.219501112491123	-2.54818894320218	0.0227272727272727	0.551020408163265	54
"31"	"BRCA.PeterSavas2018.sce.rds"	2	-0.021939099270457	-0.402069471269378	-11.8251745067763	-0.387520251056151	-0.411956967665892	-208.873415319265	0.00746790463590323	0.0071378352337037	4.02520059875184	-0.0394353646143235	-0.0381163041743212	-21.2556615271203	0.560092847692742	0.535337642527777	301.890044906388	0.000511122946556843	2.34930131469007e-05	0.275495268194138	-0.0780852891741854	-0.0766395273793308	-42.087970864886	0.0485566799229001	0.00223183624895556	26.1720504784431	0.287284673281332	-0.60637664562599	367.724381800105	-0.0941307737141024	-0.220338763848616	-120.487390354051	0.118215787482647	-0.411956967665892	151.316207977789	0.428798727128083	0.504532912889239	2.3747680890538
"32"	"BRCA.PeterSavas2018.sce.rds"	2	0.0216540683038	-0.402069471269378	4.28750552415239	-0.270266566568482	-0.411956967665892	-53.5127801805595	0.0218426823162066	0.021243695777351	4.3248510986089	-0.0363222179730466	-0.0333320431493524	-7.19179915866323	1.63820117371549	1.59327718330133	324.363832395668	-0.026454882526545	-0.0218199602089882	-5.23806674025592	-0.0806099258993318	-0.0812103275091602	-15.9607653280677	-2.51321384002178	-2.07289621985388	-497.616340324312	1.00064980464291	1.24352737247516	170.110466789295	0.00821636631838368	-0.220338763848616	1.39678227412523	0.38444743745386	-0.411956967665892	65.3560643671562	0.420382165605096	0.265210608424337	0.858585858585859
"33"	"BRCA.thisStudy.sce.rds"	2	0.105314744622833	0.385219406361668	16.3237854165391	-0.298763767365204	-0.383233643231522	-46.3083839416067	0.00442358713287259	0.00387885393629039	0.685656005595252	-0.00728770843129651	-0.00820563321457368	-1.12959480685096	0.380428493427043	0.333581438520974	58.9664164811917	-0.0091445551788284	-0.0151087694068865	-1.4174060527184	-0.0678115104752882	-0.06816627455074	-10.5107841236697	-0.951033738598153	-1.5713120183162	-147.410229482714	0.622489088814079	-0.463331577873601	452.549567567835	0.0275803400105944	-0.458485131974392	20.0509071877021	0.0954684396958282	-0.383233643231522	69.4055556588671	0.170142700329308	0.443833943833944	4.69032258064516
"34"	"BRCA.thisStudy.sce.rds"	2	0.198218367594819	0.323210331881161	77.5033817295743	-0.345209525587495	-0.383233643231522	-134.97692450471	0.0292303308172086	0.0208546767858142	11.4290593495285	-0.00771420579467704	-0.00862199183846878	-3.01625446571872	2.51380845027994	1.79350220358002	982.899104059455	0.01107099011755	0.0146883920980556	4.32875713596205	-0.0730306106788769	-0.0730664256599594	-28.5549687754409	1.1513829722252	1.52759277819778	450.190742140053	0.136055633345657	-0.463331577873601	166.804206481776	-0.0301552948483501	-0.458485131974392	-36.9703914840773	0.103160321913773	-0.383233643231522	126.474554666285	0.304517133956386	0.488446215139442	3.13554987212276
"35"	"CHOL.thisStudy.sce.rds"	1	0.185016606180472	-0.31705698276456	3.88534872978992	-0.285353278309496	-0.459700473039511	-5.99241884449941	0.436672857138623	0.478573766531885	9.17012999991108	-0.238062860703276	-0.241656938460998	-4.9993200747688	25.7636985711788	28.2358522253812	541.037669994754	0.265933168692221	0.261540640476614	5.58459654253663	-0.577454781775188	-0.6002916514637	-12.1265504172789	24.4658515196843	24.0617389238484	513.78288191337	0.669398428763513	1.09525130851683	99.0709674569999	-0.046318148792128	-0.483393268345443	-6.85508602123494	0.3297182401025	-0.218955502892994	48.79829953517	0.265822784810127	0.651982378854626	7.04761904761905
"36"	"CRC.LeiZhang2018.sce.rds"	11	0.29103933834087	0.542683019192617	16.8802816237705	-0.533525663915774	-0.592921611443028	-30.9444885071149	0.476956842505732	0.441711268632325	27.6634968653324	0.0726219811578761	-0.17258370042882	4.21207490715681	28.1404537078382	26.0609648493072	1632.14631505461	0.259751952421585	0.266650430397251	15.0656132404519	-0.137125927053368	-0.238787066226411	-7.95330376909533	23.8971796227858	24.5318395965471	1386.03641812158	1.30087772868944	1.47612972853278	156.105327442733	-0.319716897296682	-0.568976333515706	-38.3660276756018	0.380704461792283	-0.249586103971374	45.684535415074	0.331428571428571	0.406779661016949	2.06896551724138
"37"	"CRC.LeiZhang2018.sce.rds"	11	-0.0396670287683843	0.226884163649815	-7.8540716961401	-0.522432112479831	-0.592921611443028	-103.441558271007	0.619226691804219	0.612410800471342	122.606884977235	-0.177045130989788	-0.248368305075859	-35.054935935978	36.5343748164489	36.1322372278092	7233.80621365689	0.296851848553358	0.307613387165643	58.7766660135648	-0.447733870022449	-0.453197083118744	-88.6513062644449	27.3103700669089	28.3004316192391	5407.45327324796	1.12875467973136	1.39450524518225	250.583538900362	-0.268927483682654	-0.568976333515706	-59.7019013775491	0.599703793102832	0.046882205728401	133.134242068829	0.511627906976744	0.364532019704433	1.12121212121212
