"d"	"f"	"o"	"n"
"2961"	8	52	-0.964285714285714	0.00277777777777778
"2962"	8	53	-0.964285714285714	0.00277777777777778
"2963"	8	54	-0.25	0.59484126984127
"2964"	8	55	-0.214285714285714	0.661507936507936
"2965"	8	56	-0.357142857142857	0.444444444444444
"2966"	8	57	0.321428571428571	0.497619047619048
"2967"	8	58	0.214285714285714	0.661507936507936
"2968"	8	59	0.892857142857143	0.0123015873015873
"2969"	8	60	-0.25	0.59484126984127
"2970"	8	61	-0.214285714285714	0.661507936507936
"2971"	8	62	-0.357142857142857	0.444444444444444
"2972"	3	6	0.3	0.683333333333333
"2973"	3	7	NA	NA
"2974"	3	8	0.9	0.0833333333333333
"2975"	3	9	-0.3	0.683333333333333
"2976"	3	10	-0.3	0.683333333333333
"2977"	3	11	-0.6	0.35
"2978"	3	12	0.5	0.45
"2979"	3	13	0.3	0.683333333333333
"2980"	3	14	0.7	0.233333333333333
"2981"	3	15	-0.3	0.683333333333333
"2982"	3	16	-0.3	0.683333333333333
"2983"	3	17	-0.6	0.35
"2984"	3	18	0	1
"2985"	3	19	0	1
"2986"	3	20	-0.3	0.683333333333333
"2987"	3	21	0.9	0.0833333333333333
"2988"	3	22	0.7	0.233333333333333
"2989"	3	23	0.6	0.35
"2990"	3	24	0	1
"2991"	3	25	0	1
"2992"	3	26	-0.3	0.683333333333333
"2993"	3	27	-0.9	0.0833333333333333
"2994"	3	28	-0.9	0.0833333333333333
"2995"	3	29	-1	0.0166666666666667
"2996"	3	30	0.9	0.0833333333333333
"2997"	3	31	0.894427190999916	0.040519326353834
"2998"	3	32	0.9	0.0833333333333333
"2999"	3	33	0.1	0.95
"3000"	3	34	0.153896752812773	0.804828816608063
"3001"	3	35	-0.6	0.35
"3002"	3	36	0.4	0.516666666666667
"3003"	3	37	-0.6	0.35
"3004"	3	38	-0.4	0.516666666666667
"3005"	3	42	0.3	0.683333333333333
"3006"	3	43	NA	NA
"3007"	3	44	0.2	0.783333333333333
"3008"	3	45	-0.3	0.683333333333333
"3009"	3	46	-0.3	0.683333333333333
"3010"	3	47	-0.6	0.35
"3011"	3	48	0.5	0.45
"3012"	3	49	0.3	0.683333333333333
"3013"	3	50	0.7	0.233333333333333
"3014"	3	51	-0.3	0.683333333333333
"3015"	3	52	-0.3	0.683333333333333
"3016"	3	53	-0.6	0.35
"3017"	3	54	0	1
"3018"	3	55	0	1
"3019"	3	56	-0.3	0.683333333333333
"3020"	3	57	0.9	0.0833333333333333
"3021"	3	58	0.7	0.233333333333333
"3022"	3	59	0.6	0.35
"3023"	3	60	0	1
"3024"	3	61	0	1
"3025"	3	62	-0.3	0.683333333333333
"3026"	3	63	-0.9	0.0833333333333333
"3027"	3	64	-0.9	0.0833333333333333
"3028"	3	65	-1	0.0166666666666667
"3029"	3	66	0.9	0.0833333333333333
"3030"	3	67	0.894427190999916	0.040519326353834
"3031"	3	68	0.7	0.233333333333333
"3032"	3	69	0.1	0.95
"3033"	3	70	0.153896752812773	0.804828816608063
"3034"	3	71	-0.6	0.35
"3035"	4	6	0.6	0.35
"3036"	4	7	NA	NA
"3037"	4	8	0.8	0.133333333333333
"3038"	4	9	0.1	0.95
"3039"	4	10	0.1	0.95
"3040"	4	11	-0.2	0.783333333333333
"3041"	4	12	0.7	0.233333333333333
"3042"	4	13	0.4	0.516666666666667
"3043"	4	14	0.5	0.45
"3044"	4	15	0.1	0.95
"3045"	4	16	0.1	0.95
"3046"	4	17	-0.2	0.783333333333333
"3047"	4	18	-0.2	0.783333333333333
"3048"	4	19	-0.2	0.783333333333333
"3049"	4	20	0.1	0.95
"3050"	4	21	0.8	0.133333333333333
"3051"	4	22	0.5	0.45
"3052"	4	23	0.3	0.683333333333333
"3053"	4	24	-0.2	0.783333333333333
"3054"	4	25	-0.2	0.783333333333333
"3055"	4	26	0.1	0.95
"3056"	4	27	-1	0.0166666666666667
"3057"	4	28	-0.7	0.233333333333333
"3058"	4	29	-0.9	0.0833333333333333
"3059"	4	30	1	0.0166666666666667
"3060"	4	31	0.670820393249937	0.21516994256955
"3061"	4	32	1	0.0166666666666667
"3062"	4	33	0.2	0.783333333333333
"3063"	4	34	0.153896752812773	0.804828816608063
"3064"	4	35	-0.5	0.45
"3065"	4	36	0.7	0.233333333333333
"3066"	4	37	-0.8	0.133333333333333
"3067"	4	38	-0.7	0.233333333333333
"3068"	4	42	0.6	0.35
"3069"	4	43	NA	NA
"3070"	4	44	0.6	0.35
"3071"	4	45	0.1	0.95
"3072"	4	46	0.1	0.95
"3073"	4	47	-0.2	0.783333333333333
"3074"	4	48	0.7	0.233333333333333
"3075"	4	49	0.4	0.516666666666667
"3076"	4	50	0.5	0.45
"3077"	4	51	0.1	0.95
"3078"	4	52	0.1	0.95
"3079"	4	53	-0.2	0.783333333333333
"3080"	4	54	-0.2	0.783333333333333
"3081"	4	55	-0.2	0.783333333333333
"3082"	4	56	0.1	0.95
"3083"	4	57	0.8	0.133333333333333
"3084"	4	58	0.5	0.45
"3085"	4	59	0.3	0.683333333333333
"3086"	4	60	-0.2	0.783333333333333
"3087"	4	61	-0.2	0.783333333333333
"3088"	4	62	0.1	0.95
"3089"	4	63	-1	0.0166666666666667
"3090"	4	64	-0.7	0.233333333333333
"3091"	4	65	-0.9	0.0833333333333333
"3092"	4	66	1	0.0166666666666667
"3093"	4	67	0.670820393249937	0.21516994256955
"3094"	4	68	0.9	0.0833333333333333
"3095"	4	69	0.2	0.783333333333333
"3096"	4	70	0.153896752812773	0.804828816608063
"3097"	4	71	-0.5	0.45
"3098"	5	6	0.6	0.35
"3099"	5	7	NA	NA
"3100"	5	8	0.8	0.133333333333333
"3101"	5	9	0.1	0.95
"3102"	5	10	0.1	0.95
"3103"	5	11	-0.2	0.783333333333333
"3104"	5	12	0.7	0.233333333333333
"3105"	5	13	0.4	0.516666666666667
"3106"	5	14	0.5	0.45
"3107"	5	15	0.1	0.95
"3108"	5	16	0.1	0.95
"3109"	5	17	-0.2	0.783333333333333
"3110"	5	18	-0.2	0.783333333333333
"3111"	5	19	-0.2	0.783333333333333
"3112"	5	20	0.1	0.95
"3113"	5	21	0.8	0.133333333333333
"3114"	5	22	0.5	0.45
"3115"	5	23	0.3	0.683333333333333
"3116"	5	24	-0.2	0.783333333333333
"3117"	5	25	-0.2	0.783333333333333
"3118"	5	26	0.1	0.95
"3119"	5	27	-1	0.0166666666666667
"3120"	5	28	-0.7	0.233333333333333
"3121"	5	29	-0.9	0.0833333333333333
"3122"	5	30	1	0.0166666666666667
"3123"	5	31	0.670820393249937	0.21516994256955
"3124"	5	32	1	0.0166666666666667
"3125"	5	33	0.2	0.783333333333333
"3126"	5	34	0.153896752812773	0.804828816608063
"3127"	5	35	-0.5	0.45
"3128"	5	36	0.7	0.233333333333333
"3129"	5	37	-0.8	0.133333333333333
"3130"	5	38	-0.7	0.233333333333333
"3131"	5	42	0.6	0.35
"3132"	5	43	NA	NA
"3133"	5	44	0.6	0.35
"3134"	5	45	0.1	0.95
"3135"	5	46	0.1	0.95
"3136"	5	47	-0.2	0.783333333333333
"3137"	5	48	0.7	0.233333333333333
"3138"	5	49	0.4	0.516666666666667
"3139"	5	50	0.5	0.45
"3140"	5	51	0.1	0.95
"3141"	5	52	0.1	0.95
"3142"	5	53	-0.2	0.783333333333333
"3143"	5	54	-0.2	0.783333333333333
"3144"	5	55	-0.2	0.783333333333333
"3145"	5	56	0.1	0.95
"3146"	5	57	0.8	0.133333333333333
"3147"	5	58	0.5	0.45
"3148"	5	59	0.3	0.683333333333333
"3149"	5	60	-0.2	0.783333333333333
"3150"	5	61	-0.2	0.783333333333333
"3151"	5	62	0.1	0.95
"3152"	5	63	-1	0.0166666666666667
"3153"	5	64	-0.7	0.233333333333333
"3154"	5	65	-0.9	0.0833333333333333
"3155"	5	66	1	0.0166666666666667
"3156"	5	67	0.670820393249937	0.21516994256955
"3157"	5	68	0.9	0.0833333333333333
"3158"	5	69	0.2	0.783333333333333
"3159"	5	70	0.153896752812773	0.804828816608063
"3160"	5	71	-0.5	0.45
"3161"	6	9	0.7	0.233333333333333
"3162"	6	10	0.7	0.233333333333333
"3163"	6	11	0.4	0.516666666666667
"3164"	6	12	0.9	0.0833333333333333
"3165"	6	13	0.8	0.133333333333333
"3166"	6	14	0.3	0.683333333333333
"3167"	6	15	0.7	0.233333333333333
"3168"	6	16	0.7	0.233333333333333
"3169"	6	17	0.4	0.516666666666667
"3170"	6	18	-0.4	0.516666666666667
"3171"	6	19	-0.4	0.516666666666667
"3172"	6	20	0.7	0.233333333333333
"3173"	6	21	0.4	0.516666666666667
"3174"	6	22	0.3	0.683333333333333
"3175"	6	23	-0.1	0.95
"3176"	6	24	-0.4	0.516666666666667
"3177"	6	25	-0.4	0.516666666666667
"3178"	6	26	0.7	0.233333333333333
"3179"	6	45	0.7	0.233333333333333
"3180"	6	46	0.7	0.233333333333333
"3181"	6	47	0.4	0.516666666666667
"3182"	6	48	0.9	0.0833333333333333
"3183"	6	49	0.8	0.133333333333333
"3184"	6	50	0.3	0.683333333333333
"3185"	6	51	0.7	0.233333333333333
"3186"	6	52	0.7	0.233333333333333
"3187"	6	53	0.4	0.516666666666667
"3188"	6	54	-0.4	0.516666666666667
"3189"	6	55	-0.4	0.516666666666667
"3190"	6	56	0.7	0.233333333333333
"3191"	6	57	0.4	0.516666666666667
"3192"	6	58	0.3	0.683333333333333
"3193"	6	59	-0.1	0.95
"3194"	6	60	-0.4	0.516666666666667
"3195"	6	61	-0.4	0.516666666666667
"3196"	6	62	0.7	0.233333333333333
"3197"	7	9	NA	NA
"3198"	7	10	NA	NA
"3199"	7	11	NA	NA
"3200"	7	12	NA	NA
"3201"	7	13	NA	NA
"3202"	7	14	NA	NA
"3203"	7	15	NA	NA
"3204"	7	16	NA	NA
"3205"	7	17	NA	NA
"3206"	7	18	NA	NA
"3207"	7	19	NA	NA
"3208"	7	20	NA	NA
"3209"	7	21	NA	NA
"3210"	7	22	NA	NA
"3211"	7	23	NA	NA
"3212"	7	24	NA	NA
"3213"	7	25	NA	NA
"3214"	7	26	NA	NA
"3215"	7	45	NA	NA
"3216"	7	46	NA	NA
"3217"	7	47	NA	NA
"3218"	7	48	NA	NA
"3219"	7	49	NA	NA
"3220"	7	50	NA	NA
"3221"	7	51	NA	NA
"3222"	7	52	NA	NA
"3223"	7	53	NA	NA
"3224"	7	54	NA	NA
"3225"	7	55	NA	NA
"3226"	7	56	NA	NA
"3227"	7	57	NA	NA
"3228"	7	58	NA	NA
"3229"	7	59	NA	NA
"3230"	7	60	NA	NA
"3231"	7	61	NA	NA
"3232"	7	62	NA	NA
"3233"	8	9	-0.1	0.95
"3234"	8	10	-0.1	0.95
"3235"	8	11	-0.5	0.45
"3236"	8	12	0.7	0.233333333333333
"3237"	8	13	0.6	0.35
"3238"	8	14	0.9	0.0833333333333333
"3239"	8	15	-0.1	0.95
"3240"	8	16	-0.1	0.95
"3241"	8	17	-0.5	0.45
"3242"	8	18	0.3	0.683333333333333
"3243"	8	19	0.3	0.683333333333333
"3244"	8	20	-0.1	0.95
"3245"	8	21	1	0.0166666666666667
"3246"	8	22	0.9	0.0833333333333333
"3247"	8	23	0.8	0.133333333333333
"3248"	8	24	0.3	0.683333333333333
"3249"	8	25	0.3	0.683333333333333
"3250"	8	26	-0.1	0.95
"3251"	8	45	-0.1	0.95
"3252"	8	46	-0.1	0.95
"3253"	8	47	-0.5	0.45
"3254"	8	48	0.7	0.233333333333333
"3255"	8	49	0.6	0.35
"3256"	8	50	0.9	0.0833333333333333
"3257"	8	51	-0.1	0.95
"3258"	8	52	-0.1	0.95
"3259"	8	53	-0.5	0.45
"3260"	8	54	0.3	0.683333333333333
"3261"	8	55	0.3	0.683333333333333
"3262"	8	56	-0.1	0.95
"3263"	8	57	1	0.0166666666666667
"3264"	8	58	0.9	0.0833333333333333
"3265"	8	59	0.8	0.133333333333333
"3266"	8	60	0.3	0.683333333333333
"3267"	8	61	0.3	0.683333333333333
"3268"	8	62	-0.1	0.95
"3269"	3	6	0.3	0.683333333333333
"3270"	3	7	NA	NA
"3271"	3	8	0.3	0.683333333333333
"3272"	3	9	-0.3	0.683333333333333
"3273"	3	10	-0.3	0.683333333333333
"3274"	3	11	-0.3	0.683333333333333
"3275"	3	12	0.1	0.95
"3276"	3	13	0.410391340834062	0.492535781702798
"3277"	3	14	0.3	0.683333333333333
"3278"	3	15	-0.3	0.683333333333333
"3279"	3	16	-0.3	0.683333333333333
"3280"	3	17	-0.3	0.683333333333333
"3281"	3	18	-0.9	0.0833333333333333
"3282"	3	19	-0.9	0.0833333333333333
"3283"	3	20	-0.3	0.683333333333333
"3284"	3	21	-0.6	0.35
"3285"	3	22	-0.1	0.95
"3286"	3	23	0.3	0.683333333333333
"3287"	3	24	-0.9	0.0833333333333333
"3288"	3	25	-0.9	0.0833333333333333
"3289"	3	26	-0.3	0.683333333333333
"3290"	3	27	0.4	0.516666666666667
"3291"	3	28	0.707106781186547	0.181690113816209
"3292"	3	29	0.3	0.683333333333333
"3293"	3	30	-0.7	0.233333333333333
"3294"	3	31	NA	NA
"3295"	3	32	-0.7	0.233333333333333
"3296"	3	33	0.1	0.95
"3297"	3	34	-0.353553390593274	0.559404344163488
"3298"	3	35	-0.3	0.683333333333333
"3299"	3	36	0.3	0.683333333333333
"3300"	3	37	0.3	0.683333333333333
"3301"	3	38	0.3	0.683333333333333
"3302"	3	42	0.3	0.683333333333333
"3303"	3	43	NA	NA
"3304"	3	44	-0.1	0.95
"3305"	3	45	-0.3	0.683333333333333
"3306"	3	46	-0.3	0.683333333333333
"3307"	3	47	-0.3	0.683333333333333
"3308"	3	48	0.1	0.95
"3309"	3	49	0.410391340834062	0.492535781702798
"3310"	3	50	0.3	0.683333333333333
"3311"	3	51	-0.3	0.683333333333333
"3312"	3	52	-0.3	0.683333333333333
"3313"	3	53	-0.3	0.683333333333333
"3314"	3	54	-0.9	0.0833333333333333
"3315"	3	55	-0.9	0.0833333333333333
"3316"	3	56	-0.3	0.683333333333333
"3317"	3	57	-0.6	0.35
"3318"	3	58	-0.1	0.95
"3319"	3	59	0.3	0.683333333333333
"3320"	3	60	-0.9	0.0833333333333333
"3321"	3	61	-0.9	0.0833333333333333
"3322"	3	62	-0.3	0.683333333333333
"3323"	3	63	0.4	0.516666666666667
"3324"	3	64	0.707106781186547	0.181690113816209
"3325"	3	65	-0.1	0.95
"3326"	3	66	-0.7	0.233333333333333
"3327"	3	67	NA	NA
"3328"	3	68	-0.6	0.35
"3329"	3	69	0.1	0.95
"3330"	3	70	-0.353553390593274	0.559404344163488
"3331"	3	71	-0.3	0.683333333333333
"3332"	4	6	NA	NA
"3333"	4	7	NA	NA
"3334"	4	8	NA	NA
"3335"	4	9	NA	NA
"3336"	4	10	NA	NA
"3337"	4	11	NA	NA
"3338"	4	12	NA	NA
"3339"	4	13	NA	NA
"3340"	4	14	NA	NA
"3341"	4	15	NA	NA
"3342"	4	16	NA	NA
"3343"	4	17	NA	NA
"3344"	4	18	NA	NA
"3345"	4	19	NA	NA
"3346"	4	20	NA	NA
"3347"	4	21	NA	NA
"3348"	4	22	NA	NA
"3349"	4	23	NA	NA
"3350"	4	24	NA	NA
"3351"	4	25	NA	NA
"3352"	4	26	NA	NA
"3353"	4	27	NA	NA
"3354"	4	28	NA	NA
"3355"	4	29	NA	NA
"3356"	4	30	NA	NA
"3357"	4	31	NA	NA
"3358"	4	32	NA	NA
"3359"	4	33	NA	NA
"3360"	4	34	NA	NA
"3361"	4	35	NA	NA
"3362"	4	36	NA	NA
"3363"	4	37	NA	NA
"3364"	4	38	NA	NA
"3365"	4	42	NA	NA
"3366"	4	43	NA	NA
"3367"	4	44	NA	NA
"3368"	4	45	NA	NA
"3369"	4	46	NA	NA
"3370"	4	47	NA	NA
"3371"	4	48	NA	NA
"3372"	4	49	NA	NA
"3373"	4	50	NA	NA
"3374"	4	51	NA	NA
"3375"	4	52	NA	NA
"3376"	4	53	NA	NA
"3377"	4	54	NA	NA
"3378"	4	55	NA	NA
"3379"	4	56	NA	NA
"3380"	4	57	NA	NA
"3381"	4	58	NA	NA
"3382"	4	59	NA	NA
"3383"	4	60	NA	NA
"3384"	4	61	NA	NA
"3385"	4	62	NA	NA
"3386"	4	63	NA	NA
"3387"	4	64	NA	NA
"3388"	4	65	NA	NA
"3389"	4	66	NA	NA
"3390"	4	67	NA	NA
"3391"	4	68	NA	NA
"3392"	4	69	NA	NA
"3393"	4	70	NA	NA
"3394"	4	71	NA	NA
"3395"	5	6	0.9	0.0833333333333333
"3396"	5	7	NA	NA
"3397"	5	8	-0.6	0.35
"3398"	5	9	0.6	0.35
"3399"	5	10	0.6	0.35
"3400"	5	11	0.6	0.35
"3401"	5	12	-0.7	0.233333333333333
"3402"	5	13	-0.564288093646835	0.3217233358243
"3403"	5	14	-0.6	0.35
"3404"	5	15	0.6	0.35
"3405"	5	16	0.6	0.35
"3406"	5	17	0.6	0.35
"3407"	5	18	-0.7	0.233333333333333
"3408"	5	19	-0.7	0.233333333333333
"3409"	5	20	0.6	0.35
"3410"	5	21	-0.8	0.133333333333333
"3411"	5	22	-0.3	0.683333333333333
"3412"	5	23	-0.6	0.35
"3413"	5	24	-0.7	0.233333333333333
"3414"	5	25	-0.7	0.233333333333333
"3415"	5	26	0.6	0.35
"3416"	5	27	-0.3	0.683333333333333
"3417"	5	28	0	1
"3418"	5	29	-0.1	0.95
"3419"	5	30	-0.1	0.95
"3420"	5	31	NA	NA
"3421"	5	32	-0.1	0.95
"3422"	5	33	0.8	0.133333333333333
"3423"	5	34	0.353553390593274	0.559404344163488
"3424"	5	35	0.6	0.35
"3425"	5	36	0.9	0.0833333333333333
"3426"	5	37	-0.6	0.35
"3427"	5	38	-0.6	0.35
"3428"	5	42	0.9	0.0833333333333333
"3429"	5	43	NA	NA
"3430"	5	44	0.7	0.233333333333333
"3431"	5	45	0.6	0.35
"3432"	5	46	0.6	0.35
"3433"	5	47	0.6	0.35
"3434"	5	48	-0.7	0.233333333333333
"3435"	5	49	-0.564288093646835	0.3217233358243
"3436"	5	50	-0.6	0.35
"3437"	5	51	0.6	0.35
"3438"	5	52	0.6	0.35
"3439"	5	53	0.6	0.35
"3440"	5	54	-0.7	0.233333333333333
"3441"	5	55	-0.7	0.233333333333333
"3442"	5	56	0.6	0.35
"3443"	5	57	-0.8	0.133333333333333
"3444"	5	58	-0.3	0.683333333333333
"3445"	5	59	-0.6	0.35
"3446"	5	60	-0.7	0.233333333333333
"3447"	5	61	-0.7	0.233333333333333
"3448"	5	62	0.6	0.35
"3449"	5	63	-0.3	0.683333333333333
"3450"	5	64	0	1
"3451"	5	65	-0.8	0.133333333333333
"3452"	5	66	-0.1	0.95
"3453"	5	67	NA	NA
"3454"	5	68	-0.3	0.683333333333333
"3455"	5	69	0.8	0.133333333333333
"3456"	5	70	0.353553390593274	0.559404344163488
"3457"	5	71	0.6	0.35
"3458"	6	9	0.7	0.233333333333333
"3459"	6	10	0.7	0.233333333333333
"3460"	6	11	0.7	0.233333333333333
"3461"	6	12	-0.6	0.35
"3462"	6	13	-0.564288093646835	0.3217233358243
"3463"	6	14	-0.7	0.233333333333333
"3464"	6	15	0.7	0.233333333333333
"3465"	6	16	0.7	0.233333333333333
"3466"	6	17	0.7	0.233333333333333
"3467"	6	18	-0.6	0.35
"3468"	6	19	-0.6	0.35
"3469"	6	20	0.7	0.233333333333333
"3470"	6	21	-0.5	0.45
"3471"	6	22	-0.1	0.95
"3472"	6	23	-0.7	0.233333333333333
"3473"	6	24	-0.6	0.35
"3474"	6	25	-0.6	0.35
"3475"	6	26	0.7	0.233333333333333
"3476"	6	45	0.7	0.233333333333333
"3477"	6	46	0.7	0.233333333333333
"3478"	6	47	0.7	0.233333333333333
"3479"	6	48	-0.6	0.35
"3480"	6	49	-0.564288093646835	0.3217233358243
"3481"	6	50	-0.7	0.233333333333333
"3482"	6	51	0.7	0.233333333333333
"3483"	6	52	0.7	0.233333333333333
"3484"	6	53	0.7	0.233333333333333
"3485"	6	54	-0.6	0.35
"3486"	6	55	-0.6	0.35
"3487"	6	56	0.7	0.233333333333333
"3488"	6	57	-0.5	0.45
"3489"	6	58	-0.1	0.95
"3490"	6	59	-0.7	0.233333333333333
"3491"	6	60	-0.6	0.35
"3492"	6	61	-0.6	0.35
"3493"	6	62	0.7	0.233333333333333
"3494"	7	9	NA	NA
"3495"	7	10	NA	NA
"3496"	7	11	NA	NA
"3497"	7	12	NA	NA
"3498"	7	13	NA	NA
"3499"	7	14	NA	NA
"3500"	7	15	NA	NA
"3501"	7	16	NA	NA
"3502"	7	17	NA	NA
"3503"	7	18	NA	NA
"3504"	7	19	NA	NA
"3505"	7	20	NA	NA
"3506"	7	21	NA	NA
"3507"	7	22	NA	NA
"3508"	7	23	NA	NA
"3509"	7	24	NA	NA
"3510"	7	25	NA	NA
"3511"	7	26	NA	NA
"3512"	7	45	NA	NA
"3513"	7	46	NA	NA
"3514"	7	47	NA	NA
"3515"	7	48	NA	NA
"3516"	7	49	NA	NA
"3517"	7	50	NA	NA
"3518"	7	51	NA	NA
"3519"	7	52	NA	NA
"3520"	7	53	NA	NA
"3521"	7	54	NA	NA
"3522"	7	55	NA	NA
"3523"	7	56	NA	NA
"3524"	7	57	NA	NA
"3525"	7	58	NA	NA
"3526"	7	59	NA	NA
"3527"	7	60	NA	NA
"3528"	7	61	NA	NA
"3529"	7	62	NA	NA
"3530"	8	9	-1	0.0166666666666667
"3531"	8	10	-1	0.0166666666666667
"3532"	8	11	-1	0.0166666666666667
"3533"	8	12	0.9	0.0833333333333333
"3534"	8	13	0.872081599272381	0.0538542177275421
"3535"	8	14	1	0.0166666666666667
"3536"	8	15	-1	0.0166666666666667
"3537"	8	16	-1	0.0166666666666667
"3538"	8	17	-1	0.0166666666666667
"3539"	8	18	0.1	0.95
"3540"	8	19	0.1	0.95
"3541"	8	20	-1	0.0166666666666667
"3542"	8	21	0.4	0.516666666666667
"3543"	8	22	0.5	0.45
"3544"	8	23	1	0.0166666666666667
"3545"	8	24	0.1	0.95
"3546"	8	25	0.1	0.95
"3547"	8	26	-1	0.0166666666666667
"3548"	8	45	-1	0.0166666666666667
"3549"	8	46	-1	0.0166666666666667
"3550"	8	47	-1	0.0166666666666667
"3551"	8	48	0.9	0.0833333333333333
"3552"	8	49	0.872081599272381	0.0538542177275421
"3553"	8	50	1	0.0166666666666667
"3554"	8	51	-1	0.0166666666666667
"3555"	8	52	-1	0.0166666666666667
"3556"	8	53	-1	0.0166666666666667
"3557"	8	54	0.1	0.95
"3558"	8	55	0.1	0.95
"3559"	8	56	-1	0.0166666666666667
"3560"	8	57	0.4	0.516666666666667
"3561"	8	58	0.5	0.45
"3562"	8	59	1	0.0166666666666667
"3563"	8	60	0.1	0.95
"3564"	8	61	0.1	0.95
"3565"	8	62	-1	0.0166666666666667
"3566"	3	6	0.2	0.783333333333333
"3567"	3	7	0.205195670417031	0.740581941591072
"3568"	3	8	0.6	0.35
"3569"	3	9	0.1	0.95
"3570"	3	10	0.1	0.95
"3571"	3	11	-0.6	0.35
"3572"	3	12	0.3	0.683333333333333
"3573"	3	13	0.3	0.683333333333333
"3574"	3	14	0.5	0.45
"3575"	3	15	0.1	0.95
"3576"	3	16	0.1	0.95
"3577"	3	17	-0.6	0.35
"3578"	3	18	0.3	0.683333333333333
"3579"	3	19	0.3	0.683333333333333
"3580"	3	20	-0.5	0.45
"3581"	3	21	0.8	0.133333333333333
"3582"	3	22	0.8	0.133333333333333
"3583"	3	23	0.8	0.133333333333333
"3584"	3	24	0.3	0.683333333333333
"3585"	3	25	0.3	0.683333333333333
"3586"	3	26	-0.5	0.45
"3587"	3	27	0.1	0.95
"3588"	3	28	0.1	0.95
"3589"	3	29	0.1	0.95
"3590"	3	30	0.5	0.45
"3591"	3	31	0.223606797749979	0.717685644210786
"3592"	3	32	0.2	0.783333333333333
"3593"	3	33	-0.9	0.0833333333333333
"3594"	3	34	-0.8	0.133333333333333
"3595"	3	35	0.3	0.683333333333333
"3596"	3	36	-0.6	0.35
"3597"	3	37	0.9	0.0833333333333333
"3598"	3	38	0.9	0.0833333333333333
"3599"	3	42	0.2	0.783333333333333
"3600"	3	43	0.205195670417031	0.740581941591072
"3601"	3	44	-0.3	0.683333333333333
"3602"	3	45	0.1	0.95
"3603"	3	46	0.1	0.95
"3604"	3	47	-0.6	0.35
"3605"	3	48	0.3	0.683333333333333
"3606"	3	49	0.3	0.683333333333333
"3607"	3	50	0.5	0.45
"3608"	3	51	0.1	0.95
"3609"	3	52	0.1	0.95
"3610"	3	53	-0.6	0.35
"3611"	3	54	0.3	0.683333333333333
"3612"	3	55	0.3	0.683333333333333
"3613"	3	56	-0.5	0.45
"3614"	3	57	0.8	0.133333333333333
"3615"	3	58	0.8	0.133333333333333
"3616"	3	59	0.8	0.133333333333333
"3617"	3	60	0.3	0.683333333333333
"3618"	3	61	0.3	0.683333333333333
"3619"	3	62	-0.5	0.45
"3620"	3	63	0.1	0.95
"3621"	3	64	0.1	0.95
"3622"	3	65	0.7	0.233333333333333
"3623"	3	66	0.5	0.45
"3624"	3	67	0.223606797749979	0.717685644210786
"3625"	3	68	0.7	0.233333333333333
"3626"	3	69	-0.9	0.0833333333333333
"3627"	3	70	-0.8	0.133333333333333
"3628"	3	71	0.3	0.683333333333333
"3629"	4	6	0.2	0.783333333333333
"3630"	4	7	-0.410391340834062	0.492535781702798
"3631"	4	8	0.1	0.95
"3632"	4	9	-0.1	0.95
"3633"	4	10	-0.1	0.95
"3634"	4	11	-0.1	0.95
"3635"	4	12	0	1
"3636"	4	13	0	1
"3637"	4	14	-0.1	0.95
"3638"	4	15	-0.1	0.95
"3639"	4	16	-0.1	0.95
"3640"	4	17	-0.1	0.95
"3641"	4	18	0.7	0.233333333333333
"3642"	4	19	0.7	0.233333333333333
"3643"	4	20	0.1	0.95
"3644"	4	21	1	0.0166666666666667
"3645"	4	22	1	0.0166666666666667
"3646"	4	23	0.3	0.683333333333333
"3647"	4	24	0.7	0.233333333333333
"3648"	4	25	0.7	0.233333333333333
"3649"	4	26	0.1	0.95
"3650"	4	27	-0.1	0.95
"3651"	4	28	0	1
"3652"	4	29	-0.1	0.95
"3653"	4	30	0.2	0.783333333333333
"3654"	4	31	0.111803398874989	0.857944617605099
"3655"	4	32	0.2	0.783333333333333
"3656"	4	33	-0.6	0.35
"3657"	4	34	-0.3	0.683333333333333
"3658"	4	35	0.7	0.233333333333333
"3659"	4	36	-0.4	0.516666666666667
"3660"	4	37	0.6	0.35
"3661"	4	38	0.5	0.45
"3662"	4	42	0.2	0.783333333333333
"3663"	4	43	-0.410391340834062	0.492535781702798
"3664"	4	44	0.3	0.683333333333333
"3665"	4	45	-0.1	0.95
"3666"	4	46	-0.1	0.95
"3667"	4	47	-0.1	0.95
"3668"	4	48	0	1
"3669"	4	49	0	1
"3670"	4	50	-0.1	0.95
"3671"	4	51	-0.1	0.95
"3672"	4	52	-0.1	0.95
"3673"	4	53	-0.1	0.95
"3674"	4	54	0.7	0.233333333333333
"3675"	4	55	0.7	0.233333333333333
"3676"	4	56	0.1	0.95
"3677"	4	57	1	0.0166666666666667
"3678"	4	58	1	0.0166666666666667
"3679"	4	59	0.3	0.683333333333333
"3680"	4	60	0.7	0.233333333333333
"3681"	4	61	0.7	0.233333333333333
"3682"	4	62	0.1	0.95
"3683"	4	63	-0.1	0.95
"3684"	4	64	0	1
"3685"	4	65	0.7	0.233333333333333
"3686"	4	66	0.2	0.783333333333333
"3687"	4	67	0.111803398874989	0.857944617605099
"3688"	4	68	0.7	0.233333333333333
"3689"	4	69	-0.6	0.35
"3690"	4	70	-0.3	0.683333333333333
